"Type","Name","SizeGB","Modified","Path"
"Unknown","distutils-precedence.pth","0","2026-04-28 11:35:45","C:\Users\AWA007\Desktop\Data\school\The second semester of the junior year in college\Intelligent product design\parenting_kb_v1\.venv\Lib\site-packages\distutils-precedence.pth"
"Unknown","distutils-precedence.pth","0","2024-10-19 12:49:05","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\计算机基础\final project\Camera_connect\passenger-flow-algorithm-python\.venv\Lib\site-packages\distutils-precedence.pth"
"Unknown","direct_test_mode.bin","0","2023-07-12 14:07:12","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\dtm\direct_test_mode\build\direct_test_mode.bin"
"Unknown","dfu_master.bin","0","2023-07-12 14:06:42","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\dfu\dfu_master\build\dfu_master.bin"
"Unknown","def_b64_ff.bin","0","2023-07-11 12:00:56","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\ble_app_template\external\mbedtls\mbedtls-2.26.0_hw\tests\data_files\base64\def_b64_ff.bin"
"Unknown","def_b64_ff.bin","0","2023-07-11 12:00:56","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\external\mbedtls\mbedtls-2.26.0_hw\tests\data_files\base64\def_b64_ff.bin"
"Unknown","DebugProbesKt.bin","0","1981-01-01 01:01:02","C:\Users\AWA007\Desktop\Data\其他资料\工具\app-release\DebugProbesKt.bin"
"Unknown","coloredlogs.pth","0","2024-10-19 12:50:59","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\计算机基础\final project\Camera_connect\passenger-flow-algorithm-python\.venv\Lib\site-packages\coloredlogs.pth"
"Unknown","cogwheel.XRGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.XRGB8888.bin"
"Unknown","cogwheel.XRGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.XRGB8888.bin"
"Unknown","cogwheel.XRGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.XRGB8888.bin"
"Unknown","cogwheel.RGB888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.RGB888.bin"
"Unknown","cogwheel.RGB888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.RGB888.bin"
"Unknown","cogwheel.RGB888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.RGB888.bin"
"Unknown","cogwheel.RGB565A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.RGB565A8.bin"
"Unknown","cogwheel.RGB565A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.RGB565A8.bin"
"Unknown","cogwheel.RGB565A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.RGB565A8.bin"
"Unknown","cogwheel.RGB565.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.RGB565.bin"
"Unknown","cogwheel.RGB565.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.RGB565.bin"
"Unknown","cogwheel.RGB565.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.RGB565.bin"
"Unknown","cogwheel.L8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.L8.bin"
"Unknown","cogwheel.I8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.I8.bin"
"Unknown","cogwheel.I8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.I8.bin"
"Unknown","cogwheel.I8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.I8.bin"
"Unknown","cogwheel.I4.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.I4.bin"
"Unknown","cogwheel.I4.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.I4.bin"
"Unknown","cogwheel.I4.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.I4.bin"
"Unknown","cogwheel.I2.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.I2.bin"
"Unknown","cogwheel.I2.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.I2.bin"
"Unknown","cogwheel.I2.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.I2.bin"
"Unknown","cogwheel.I1.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.I1.bin"
"Unknown","cogwheel.I1.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.I1.bin"
"Unknown","cogwheel.I1.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.I1.bin"
"Unknown","cogwheel.ARGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.ARGB8888.bin"
"Unknown","cogwheel.ARGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.ARGB8888.bin"
"Unknown","cogwheel.ARGB8888.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.ARGB8888.bin"
"Unknown","cogwheel.A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.A8.bin"
"Unknown","cogwheel.A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.A8.bin"
"Unknown","cogwheel.A8.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\binimages\cogwheel.A8.bin"
"Unknown","cogwheel.A4.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.A4.bin"
"Unknown","cogwheel.A4.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.A4.bin"
"Unknown","cogwheel.A2.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.A2.bin"
"Unknown","cogwheel.A2.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.A2.bin"
"Unknown","cogwheel.A1.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\rle_compressed\cogwheel.A1.bin"
"Unknown","cogwheel.A1.bin","0","2024-03-12 13:37:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\lv_port_pc_visual_studio\LvglPlatform\lvgl\tests\src\test_files\lz4_compressed\cogwheel.A1.bin"
"Unknown","CMakeDetermineCompilerABI_CXX.bin","0","2022-09-27 11:38:51","C:\Users\AWA007\Downloads\瀚文-GitHub工程源文件（已填坑）\HelloWord-Keyboard-fw\cmake-build-debug\CMakeFiles\3.23.2\CMakeDetermineCompilerABI_CXX.bin"
"Unknown","CMakeDetermineCompilerABI_CXX.bin","0","2025-01-22 11:29:14","C:\Users\AWA007\Desktop\Data\school\Out Of Class\Custom Keyboard\HelloWord-Keyboard-fw-offset-1.6\cmake-build-debug\CMakeFiles\3.30.5\CMakeDetermineCompilerABI_CXX.bin"
"Unknown","CMakeDetermineCompilerABI_CXX.bin","0","2024-05-30 15:35:24","C:\Users\AWA007\Desktop\Data\personal\文档\项目\ROS小车\fixed_point_navigation\build\CMakeFiles\3.16.3\CMakeDetermineCompilerABI_CXX.bin"
"Unknown","CMakeDetermineCompilerABI_CXX.bin","0","2022-10-08 15:08:18","C:\Users\AWA007\Downloads\瀚文-GitHub工程源文件（已填坑）\HelloWord-Dynamic-fw-offset-1.0\cmake-build-debug\CMakeFiles\3.23.2\CMakeDetermineCompilerABI_CXX.bin"
"Unknown","CMakeDetermineCompilerABI_CXX.bin","0","2025-01-19 10:11:38","C:\Users\AWA007\Desktop\Data\school\Out Of Class\Custom Keyboard\HelloWord-Keyboard\2.Firmware\HelloWord-Keyboard-fw\cmake-build-debug\CMakeFiles\3.30.5\CMakeDetermineCompilerABI_CXX.bin"
"Unknown","CMakeDetermineCompilerABI_C.bin","0","2025-01-19 10:11:37","C:\Users\AWA007\Desktop\Data\school\Out Of Class\Custom Keyboard\HelloWord-Keyboard\2.Firmware\HelloWord-Keyboard-fw\cmake-build-debug\CMakeFiles\3.30.5\CMakeDetermineCompilerABI_C.bin"
"Unknown","CMakeDetermineCompilerABI_C.bin","0","2022-10-08 15:08:15","C:\Users\AWA007\Downloads\瀚文-GitHub工程源文件（已填坑）\HelloWord-Dynamic-fw-offset-1.0\cmake-build-debug\CMakeFiles\3.23.2\CMakeDetermineCompilerABI_C.bin"
"Unknown","CMakeDetermineCompilerABI_C.bin","0","2024-05-30 15:35:24","C:\Users\AWA007\Desktop\Data\personal\文档\项目\ROS小车\fixed_point_navigation\build\CMakeFiles\3.16.3\CMakeDetermineCompilerABI_C.bin"
"Unknown","CMakeDetermineCompilerABI_C.bin","0","2022-09-27 11:38:50","C:\Users\AWA007\Downloads\瀚文-GitHub工程源文件（已填坑）\HelloWord-Keyboard-fw\cmake-build-debug\CMakeFiles\3.23.2\CMakeDetermineCompilerABI_C.bin"
"Unknown","CMakeDetermineCompilerABI_C.bin","0","2025-01-22 11:29:12","C:\Users\AWA007\Desktop\Data\school\Out Of Class\Custom Keyboard\HelloWord-Keyboard-fw-offset-1.6\cmake-build-debug\CMakeFiles\3.30.5\CMakeDetermineCompilerABI_C.bin"
"Unknown","ble_app_uart.bin","0","2023-07-12 14:05:26","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_uart\build\ble_app_uart.bin"
"Unknown","ble_app_uart.bin","0","2024-03-14 12:51:22","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\ble_app_template\projects\ble\ble_peripheral\ble_app_uart\Keil_5\Listings\ble_app_uart.bin"
"Unknown","ble_app_uart.bin","0","2023-07-12 14:05:26","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\ble_app_template\projects\ble\ble_peripheral\ble_app_uart\build\ble_app_uart.bin"
"Unknown","ble_app_uart_c.bin","0","2023-07-12 13:51:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_uart_c\build\ble_app_uart_c.bin"
"Unknown","ble_app_uart_at.bin","0","2024-03-27 09:37:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_multi_role\ble_app_uart_at\Keil_5\Listings\ble_app_uart_at.bin"
"Unknown","ble_app_uart_at.bin","0","2023-07-12 13:52:58","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_multi_role\ble_app_uart_at\build\ble_app_uart_at.bin"
"Unknown","ble_app_throughput.bin","0","2023-07-12 14:04:50","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_throughput\build\ble_app_throughput.bin"
"Unknown","ble_app_throughput_c.bin","0","2023-07-12 13:51:10","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_throughput_c\build\ble_app_throughput_c.bin"
"Unknown","ble_app_template.bin","0","2024-03-09 17:07:04","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\ble_app_template\projects\ble\ble_peripheral\ble_app_template\Keil_5\Listings\ble_app_template.bin"
"Unknown","ble_app_template.bin","0","2023-07-12 14:02:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_template\build\ble_app_template.bin"
"Unknown","ble_app_template.bin","0","2023-07-12 14:02:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\ble_app_template\projects\ble\ble_peripheral\ble_app_template\build\ble_app_template.bin"
"Unknown","ble_app_template_lite.bin","0","2023-07-12 14:04:08","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_template_lite\build\ble_app_template_lite.bin"
"Unknown","ble_app_template_freertos.bin","0","2023-07-12 14:03:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_template_freertos\build\ble_app_template_freertos.bin"
"Unknown","ble_app_template_freertos.bin","0","2024-03-27 09:08:34","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_template_freertos\Keil_5\Listings\ble_app_template_freertos.bin"
"Unknown","ble_app_template_dfu.bin","0","2023-07-12 14:02:56","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_template_dfu\build\ble_app_template_dfu.bin"
"Unknown","ble_app_template_dfu.bin","0","2024-03-13 10:51:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\GR5526-Smart-Watch\projects\ble\ble_peripheral\ble_app_template_dfu\build\ble_app_template_dfu.bin"
"Unknown","ble_app_rscs.bin","0","2023-07-12 14:01:40","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_rscs\build\ble_app_rscs.bin"
"Unknown","ble_app_rscs_c.bin","0","2023-07-12 13:50:34","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_rscs_c\build\ble_app_rscs_c.bin"
"Unknown","ble_app_pxp_reporter.bin","0","2023-07-12 14:01:04","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_pxp_reporter\build\ble_app_pxp_reporter.bin"
"Unknown","ble_app_pcs.bin","0","2023-07-12 14:00:26","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_pcs\build\ble_app_pcs.bin"
"Unknown","ble_app_pass.bin","0","2023-07-12 13:50:00","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_pass\build\ble_app_pass.bin"
"Unknown","ble_app_pass_c.bin","0","2023-07-12 14:00:00","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_pass_c\build\ble_app_pass_c.bin"
"Unknown","ble_app_hts.bin","0","2023-07-12 13:59:28","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_hts\build\ble_app_hts.bin"
"Unknown","ble_app_hrs.bin","0","2023-07-12 13:58:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_hrs\build\ble_app_hrs.bin"
"Unknown","ble_app_hrs_rscs_relay.bin","0","2023-07-12 13:52:22","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_multi_role\ble_app_hrs_rscs_relay\build\ble_app_hrs_rscs_relay.bin"
"Unknown","ble_app_hrs_multi_link.bin","0","2023-07-12 13:58:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_hrs_multi_link\build\ble_app_hrs_multi_link.bin"
"Unknown","ble_app_hrs_c.bin","0","2023-07-12 13:49:24","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_hrs_c\build\ble_app_hrs_c.bin"
"Unknown","ble_app_hids_mouse.bin","0","2023-07-12 13:57:40","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_hids_mouse\build\ble_app_hids_mouse.bin"
"Unknown","ble_app_hids_keyboard.bin","0","2023-07-12 13:57:00","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_hids_keyboard\build\ble_app_hids_keyboard.bin"
"Unknown","ble_app_cts.bin","0","2023-07-12 13:56:24","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_cts\build\ble_app_cts.bin"
"Unknown","ble_app_cts_c.bin","0","2023-07-12 13:48:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_central\ble_app_cts_c\build\ble_app_cts_c.bin"
"Unknown","ble_app_cscs.bin","0","2023-07-12 13:55:50","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_cscs\build\ble_app_cscs.bin"
"Unknown","ble_app_bps.bin","0","2023-07-12 13:55:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_bps\build\ble_app_bps.bin"
"Unknown","ble_app_beacon.bin","0","2023-07-12 13:54:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_beacon\build\ble_app_beacon.bin"
"Unknown","ble_app_ancs_c.bin","0","2023-07-12 13:54:10","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_ancs_c\build\ble_app_ancs_c.bin"
"Unknown","ble_app_ams_c.bin","0","2023-07-12 13:53:30","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\ble_peripheral\ble_app_ams_c\build\ble_app_ams_c.bin"
"Unknown","best.pt","0.018","2025-12-09 00:36:47","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train9\weights\best.pt"
"Unknown","best.pt","0.006","2025-05-08 21:15:00","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train\weights\best.pt"
"Unknown","best.pt","0.006","2025-05-08 16:55:24","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train1\weights\best.pt"
"Unknown","best.pt","0.006","2025-12-09 01:26:26","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train12\weights\best.pt"
"Unknown","best.pt","0.006","2025-12-09 00:24:22","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train8\weights\best.pt"
"Unknown","best.pt","0.005","2025-05-09 00:29:51","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train2\weights\best.pt"
"Unknown","best.pt","0.005","2025-05-09 18:49:51","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\kuaizi\ultralytics\runs\detect\train3\weights\best.pt"
"Unknown","best.pt","0.005","2025-02-14 00:49:26","C:\Users\AWA007\Desktop\Data\school\the first semester of the junior year\机器人\yolo\YOLOv11+CNN车牌识别\ultralytics-LPR\best.pt"
"Unknown","best_cifar10_cnn.pth","0.003","2026-05-06 16:25:04","C:\Users\AWA007\Desktop\Data\school\The second semester of the junior year in college\Fundamentals of Artificial Intelligence\week7\week7_homework\outputs\best_cifar10_cnn.pth"
"Unknown","audio.bin","0","2024-05-31 20:29:21","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\SAI\SAI_AudioPlay\AudioFile\audio.bin"
"Unknown","audio.bin","0","2023-11-01 21:37:06","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\SAI\SAI_AudioPlay\AudioFile\audio.bin"
"Unknown","audio.bin","0","2023-11-01 21:37:18","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I_EVAL\Examples\SAI\SAI_AudioPlay\AudioFile\audio.bin"
